cross_validation; iteration; train_size; num_stages; alpha; overage_cost; eoh_underage; method; radius; train_time; train_mean; train_std; train_valid; test_mean; test_std; test_valid
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 1.404053; 36.285689;-nan;1.000000; 37.127569;318.709679;0.999700
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 1.336982; 36.413828;-nan;1.000000; 37.213148;336.221265;0.999800
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 1.170844; 36.820949;-nan;1.000000; 37.499915;381.199065;0.999900
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 1.904167; 35.978650;-nan;1.000000; 36.381938;290.377459;0.999900
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 1.613548; 35.103046;4626.211165;1.000000; 34.579466;-nan;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 1.860375; 35.857892;3248.415281;1.000000; 35.128049;-nan;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 1.928105; 38.485191;2865.818578;1.000000; 37.671071;-nan;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 1.752378; 43.020116;2867.384927;1.000000; 42.492546;168.978957;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 1.908828; 47.179854;3032.024228;1.000000; 46.580304;126.007715;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 31.573514; 27.997674;2968.907863;1.000000; 31.259133;-nan;0.985000
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 15.819613; 27.998023;2968.907789;1.000000; 31.258609;-nan;0.985000
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 13.227920; 28.001164;2968.700958;1.000000; 31.253898;-nan;0.985100
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 14.618933; 28.032629;2920.275230;1.000000; 31.207592;-nan;0.985800
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 12.709614; 28.108703;2834.978998;1.000000; 31.104466;408.947992;0.986900
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 12.215337; 28.433801;2372.807514;1.000000; 30.543060;281.840898;0.992300
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 13.039247; 28.735282;3053.848696;1.000000; 30.487825;173.217111;0.993600
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 12.757746; 29.563806;3946.038147;1.000000; 30.604551;-nan;0.996900
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 17.425503; 31.130941;2707.786772;1.000000; 30.883434;-nan;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 17.567181; 31.688247;2299.326475;1.000000; 31.336720;-nan;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 42.225127; 33.490009;1957.552262;1.000000; 32.913160;239.030609;1.000000
AV;153; 50; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 29.497292; 37.595871;1003.947230;1.000000; 37.066551;-nan;1.000000
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.121904; 41.227957;-nan;1.000000; 48.420810;-nan;0.993200
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 1.478388; 41.228503;-nan;1.000000; 48.421048;-nan;0.993200
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 1.466161; 41.233418;-nan;1.000000; 48.423189;-nan;0.993200
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 1.560417; 41.282572;-nan;1.000000; 48.444815;-nan;0.993300
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 1.428340; 41.400629;-nan;1.000000; 48.497737;-nan;0.993700
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 1.377610; 41.773830;-nan;1.000000; 48.674204;-nan;0.994600
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 1.932304; 42.293432;-nan;1.000000; 48.984676;-nan;0.995600
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 1.482022; 43.111790;-nan;1.000000; 49.491176;-nan;0.996500
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 1.522188; 44.425899;-nan;1.000000; 50.338137;-nan;0.998400
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 1.513361; 46.646507;-nan;1.000000; 51.987889;-nan;0.999800
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 2.060374; 47.424756;-nan;1.000000; 50.986844;-nan;1.000000
AV;153; 50; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 1.691991; 52.262917;-nan;1.000000; 55.695691;-nan;1.000000
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 25.518181; 32.046061;-nan;1.000000; 40.335464;-nan;0.972400
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 17.333564; 32.046293;-nan;1.000000; 40.335284;-nan;0.972400
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 12.816262; 32.048384;-nan;1.000000; 40.333671;-nan;0.972400
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 12.199979; 32.069428;-nan;1.000000; 40.195677;-nan;0.973700
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 13.626474; 32.251017;-nan;1.000000; 39.506525;-nan;0.983700
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 10.766010; 32.405108;-nan;1.000000; 38.623454;-nan;0.988500
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 13.187898; 32.640419;-nan;1.000000; 38.150896;-nan;0.990200
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 15.540467; 32.878792;-nan;1.000000; 37.853823;-nan;0.991700
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 18.341715; 33.204179;-nan;1.000000; 37.652857;362.888208;0.993000
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 23.232358; 33.962709;-nan;1.000000; 37.898825;-nan;0.997500
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 23.351472; 34.995639;-nan;1.000000; 38.625118;-nan;0.999900
AV;153; 50; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 40.649788; 39.170297;-nan;1.000000; 42.469671;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.579700; 42.704884;-nan;1.000000; 41.623344;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 4.766892; 42.705515;-nan;1.000000; 41.623827;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 4.756580; 42.711194;-nan;1.000000; 41.628183;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 4.910859; 42.767988;-nan;1.000000; 41.672013;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 5.760926; 42.904427;-nan;1.000000; 41.778471;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 4.402501; 43.337488;-nan;1.000000; 42.124318;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 4.710240; 37.844677;-nan;1.000000; 36.330531;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 4.983411; 38.598714;-nan;1.000000; 37.074667;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 5.435157; 39.974197;-nan;1.000000; 38.458642;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 5.073618; 42.440286;-nan;1.000000; 40.942381;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 7.034122; 49.741061;-nan;1.000000; 48.324930;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 4.944380; 53.571291;2998.998715;1.000000; 52.266404;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 81.694434; 30.567342;2798.022668;1.000000; 30.926672;-nan;0.997500
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 28.756404; 30.567689;2797.950073;1.000000; 30.926480;-nan;0.997500
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 38.367135; 30.570809;2797.849812;1.000000; 30.924751;-nan;0.997500
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 31.992102; 30.602280;2800.019804;1.000000; 30.907746;-nan;0.997600
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 33.857352; 30.680747;2906.224702;1.000000; 30.873534;-nan;0.998300
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 47.851795; 30.948292;2905.419646;1.000000; 30.832996;-nan;0.999100
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 32.429370; 31.436622;2888.390273;1.000000; 30.779628;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 46.790107; 32.007700;3017.605948;1.000000; 31.039352;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 59.887948; 32.851707;3577.974156;1.000000; 31.765208;256.578337;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 84.299286; 34.124501;3659.943673;1.000000; 33.007282;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 116.613632; 35.495634;4520.403689;1.000000; 34.454415;-nan;1.000000
AV;147; 100; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 321.206275; 38.685349;1925.480519;1.000000; 37.726085;-nan;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 0.000000; 0.662223; 43.463407;3697.812779;1.000000; 43.091511;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 0.001000; 8.583934; 43.464005;3697.800845;1.000000; 43.092003;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 0.010000; 6.041975; 43.469383;3697.262617;1.000000; 43.096437;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 0.100000; 8.806409; 43.523169;3765.290865;1.000000; 43.140847;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 0.316200; 6.647105; 43.652378;3906.661817;1.000000; 43.248335;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 1.000000; 6.636110; 43.528241;-nan;1.000000; 43.079248;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 1.778300; 4.517565; 43.996180;-nan;1.000000; 43.473938;-nan;0.999900
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 3.162300; 6.282754; 41.995743;-nan;1.000000; 41.597442;-nan;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 5.623400; 4.964879; 44.643690;-nan;1.000000; 43.955497;-nan;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 10.000000; 6.382864; 46.972604;-nan;1.000000; 46.192397;-nan;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 17.783000; 5.447536; 50.647594;3662.370828;1.000000; 49.915630;29.734882;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; AFF; 31.623000; 5.782809; 52.740725;-nan;1.000000; 52.311773;-nan;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 0.000000; 68.824188; 31.578266;2594.855774;1.000000; 34.700256;-nan;0.980700
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 0.001000; 30.787793; 31.578448;2594.855728;1.000000; 34.700037;-nan;0.980700
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 0.010000; 28.173684; 31.580084;2594.834952;1.000000; 34.698069;-nan;0.980700
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 0.100000; 36.434339; 31.596420;2608.498072;1.000000; 34.678631;-nan;0.980700
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 0.316200; 37.570945; 31.632208;2951.897596;1.000000; 34.442573;352.923891;0.978000
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 1.000000; 45.032467; 31.722647;2866.863914;1.000000; 34.229148;247.087569;0.981000
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 1.778300; 51.385495; 31.963156;2740.697508;1.000000; 33.896670;399.928469;0.983600
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 3.162300; 67.694426; 32.243470;2810.326753;1.000000; 33.771100;-nan;0.991600
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 5.623400; 72.210143; 32.697325;2452.108662;1.000000; 33.955141;-nan;0.997100
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 10.000000; 74.976045; 33.929051;2207.044966;1.000000; 34.698092;212.893599;0.999800
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 17.783000; 140.185158; 36.085282;1164.227504;1.000000; 36.430385;-nan;1.000000
AV;148; 100; 5; 0.250000;0.040000;2.000000; LIFTE; 31.623000; 148.418575; 39.827929;1079.642566;1.000000; 40.030726;-nan;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.034316; 34.970540;2025.708508;1.000000; 36.244576;250.693074;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 0.356649; 34.971116;2025.708370;1.000000; 36.245031;250.693074;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 0.433286; 34.976296;2025.491822;1.000000; 36.249126;250.619705;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 0.413161; 35.028111;2023.578474;1.000000; 36.290188;250.282871;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 0.571225; 35.152675;1978.818809;1.000000; 36.389595;239.522151;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 0.428657; 35.547510;1964.186447;1.000000; 36.708105;211.338278;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 0.455363; 35.998466;1909.378360;1.000000; 37.079485;169.169409;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 0.385143; 36.812372;1734.757078;1.000000; 37.769402;-nan;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 0.384088; 38.584913;1749.638191;1.000000; 39.214850;-nan;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 0.365787; 41.244498;1928.507973;1.000000; 41.699721;-nan;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 0.293046; 45.227008;2451.099484;1.000000; 45.447722;-nan;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 0.324139; 48.946994;860.274817;1.000000; 48.959120;-nan;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 0.485991; 26.807723;6951.842605;1.000000; 34.139804;350.808849;0.951900
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 3.392821; 26.808363;6951.645086;1.000000; 34.139499;350.825264;0.951900
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 3.376494; 26.814123;6951.221329;1.000000; 34.136734;350.841726;0.951800
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 3.938093; 26.871950;6805.863622;1.000000; 34.101876;342.420169;0.951900
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 3.408418; 27.127337;-nan;1.000000; 32.025239;-nan;0.968800
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 3.454568; 27.539396;-nan;1.000000; 31.311652;-nan;0.981300
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 3.845362; 28.303004;8430.449466;1.000000; 30.937544;-nan;0.995900
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 3.162300; 3.439542; 28.829644;6457.025842;1.000000; 30.604347;-nan;0.997900
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 5.623400; 4.468918; 29.688170;5501.197586;1.000000; 30.929338;-nan;0.999200
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 10.000000; 4.286962; 31.098395;3805.126468;1.000000; 32.137254;408.472739;0.999900
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 17.783000; 7.763321; 33.824501;3131.287199;1.000000; 34.855010;204.333384;1.000000
AV;155; 25; 5; 0.000000;0.040000;2.000000; LIFTE; 31.623000; 11.203304; 37.527260;735.959455;1.000000; 38.350163;-nan;1.000000
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.000000; 0.033542; 33.769935;7513.356435;1.000000; 49.184200;313.101434;0.909600
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.001000; 0.354291; 33.770488;7513.356315;1.000000; 49.182979;313.119317;0.909600
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.010000; 0.343704; 33.775463;7512.954907;1.000000; 49.172005;304.736221;0.909600
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.100000; 0.420009; 33.825222;7509.083361;1.000000; 49.062933;261.172604;0.910100
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 0.316200; 0.391496; 33.944776;7423.070305;1.000000; 48.805474;122.830975;0.911500
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 1.000000; 0.269260; 34.323093;7318.975215;1.000000; 48.030838;-nan;0.916300
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 1.778300; 0.381768; 34.754039;7136.185236;1.000000; 47.216577;338.618957;0.922100
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 3.162300; 0.328649; 35.521229;6857.473681;1.000000; 45.935671;356.244856;0.931700
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 5.623400; 0.526567; 34.458591;9094.857098;1.000000; 41.782299;199.191199;0.949700
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 10.000000; 0.410037; 36.392076;8032.634345;1.000000; 39.502224;390.755894;0.969800
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 17.783000; 0.514679; 41.441381;5256.324899;1.000000; 39.993948;435.603410;0.995600
AV;155; 25; 5; 0.250000;0.040000;2.000000; AFF; 31.623000; 0.456461; 42.575839;6388.218954;1.000000; 39.911891;-nan;1.000000
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.000000; 9.569092; 26.848466;503.498798;1.000000; 59.669736;-nan;0.773500
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.001000; 4.408324; 26.848716;503.498719;1.000000; 59.667082;-nan;0.773500
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.010000; 4.476051; 26.850962;503.184618;1.000000; 59.643212;-nan;0.773800
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.100000; 4.136936; 26.873402;504.551603;1.000000; 59.405337;-nan;0.774900
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 0.316200; 3.180932; 26.963680;414.058064;1.000000; 59.018313;-nan;0.778300
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 1.000000; 3.538605; 27.287860;395.802072;1.000000; 57.114714;-nan;0.788300
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 1.778300; 3.433627; 27.547909;369.753053;1.000000; 55.616904;-nan;0.796700
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 3.162300; 4.361859; 27.933859;386.548160;1.000000; 52.661230;-nan;0.814900
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 5.623400; 4.368673; 28.562410;539.399110;1.000000; 46.647545;-nan;0.847900
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 10.000000; 4.891843; 30.615994;430.707697;1.000000; 41.052561;-nan;0.899100
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 17.783000; 7.583126; 33.251918;1123.992580;1.000000; 36.451880;-nan;0.965800
AV;155; 25; 5; 0.250000;0.040000;2.000000; LIFTE; 31.623000; 13.639132; 38.247513;203.189665;1.000000; 36.729268;-nan;0.999400
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.000000; 0.034155; 40.926293;-nan;1.000000; 46.919785;-nan;0.994400
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.001000; 0.447168; 40.926895;-nan;1.000000; 46.920074;-nan;0.994400
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.010000; 0.520319; 40.932308;-nan;1.000000; 46.922677;-nan;0.994400
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.100000; 0.513235; 40.986444;-nan;1.000000; 46.948788;-nan;0.994400
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 0.316200; 0.517616; 41.116494;-nan;1.000000; 47.012661;-nan;0.994800
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 1.000000; 0.659364; 41.529703;-nan;1.000000; 47.169701;-nan;0.995500
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 1.778300; 0.591637; 41.996374;-nan;1.000000; 47.409538;-nan;0.996800
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 3.162300; 0.607475; 42.836983;-nan;1.000000; 47.849902;-nan;0.997600
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 5.623400; 0.802839; 44.298475;-nan;1.000000; 48.824272;-nan;0.998800
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 10.000000; 0.620600; 46.954087;-nan;1.000000; 50.898184;-nan;0.999900
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 17.783000; 0.715183; 49.019651;-nan;1.000000; 52.179528;-nan;1.000000
AV;155; 25; 5; 0.500000;0.040000;2.000000; AFF; 31.623000; 0.641310; 52.242579;-nan;1.000000; 55.059634;-nan;1.000000
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.000000; 9.905910; 33.902201;2020.355345;1.000000; 42.718919;-nan;0.961200
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.001000; 3.234097; 33.902445;2020.355286;1.000000; 42.718437;-nan;0.961200
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.010000; 4.102144; 33.905065;2020.156123;1.000000; 42.714101;-nan;0.961200
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.100000; 3.536713; 33.932799;2021.069311;1.000000; 42.671288;-nan;0.961900
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 0.316200; 3.973456; 34.032364;1823.962938;1.000000; 42.402915;-nan;0.964200
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 1.000000; 3.936468; 34.352577;1484.195284;1.000000; 40.903768;-nan;0.975500
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 1.778300; 3.311458; 34.691648;1447.585742;1.000000; 39.772188;-nan;0.978700
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 3.162300; 4.291036; 35.105900;1491.346506;1.000000; 38.960829;-nan;0.985100
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 5.623400; 4.475525; 35.580428;2026.786452;1.000000; 38.958974;-nan;0.984700
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 10.000000; 4.616003; 36.570319;3233.735308;1.000000; 39.068661;-nan;0.991200
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 17.783000; 6.528705; 38.473929;2730.228305;1.000000; 40.430673;-nan;0.999700
AV;155; 25; 5; 0.500000;0.040000;2.000000; LIFTE; 31.623000; 7.406094; 44.807954;1725.652688;1.000000; 46.342016;-nan;1.000000
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.000000; 0.014877; 24.558467;812.214319;1.000000; 32.152660;-nan;0.945200
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.001000; 0.096453; 24.558949;812.214134;1.000000; 32.152222;-nan;0.945200
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.010000; 0.080749; 24.563291;811.851895;1.000000; 32.148283;-nan;0.945300
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.100000; 0.068497; 24.606703;812.450368;1.000000; 32.109965;-nan;0.946100
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 0.316200; 0.084739; 24.710921;844.997219;1.000000; 32.022710;-nan;0.948500
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 1.000000; 0.077624; 25.039966;951.142891;1.000000; 31.795273;263.085570;0.954900
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 1.778300; 0.078583; 25.413482;1077.447307;1.000000; 31.614844;-nan;0.961600
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 3.162300; 0.082451; 27.291442;650.006077;1.000000; 32.366327;-nan;0.990200
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 5.623400; 0.095381; 27.177939;1213.743012;1.000000; 31.739146;345.216542;0.993000
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 10.000000; 0.103562; 30.235050;705.655086;1.000000; 34.644265;352.580427;1.000000
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 17.783000; 0.092160; 36.618059;474.274288;1.000000; 40.489990;-nan;1.000000
AV;156; 10; 5; 0.000000;0.040000;2.000000; AFF; 31.623000; 0.080088; 43.928135;125.355494;1.000000; 46.151092;-nan;1.000000
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.000000; 3.522595; 20.740381;12.585706;1.000000; 71.353640;-nan;0.675100
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.001000; 0.869246; 20.742203;12.585706;1.000000; 71.025261;-nan;0.690500
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.010000; 0.884478; 20.757833;12.581733;1.000000; 77.107063;-nan;0.682900
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.100000; 0.776329; 20.917790;12.891858;1.000000; 76.792313;-nan;0.690000
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 0.316200; 0.670895; 21.309496;10.411532;1.000000; 50.366943;-nan;0.816500
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.000000; 0.732186; 21.896779;8.677557;1.000000; 38.975672;-nan;0.909600
AV;156; 10; 5; 0.000000;0.040000;2.000000; LIFTE; 1.778300; 0.642565; 22.293075;8.666026;1.000000; 36.063861;-nan;0.937300
